s/n,PSZ2,MCXC,ACT,Abell,eROSITA,precision_eROSITA,found_eROSITA,PSZ2(z),precision_PSZ2(z),found_PSZ2(z),all_true,found,precision,all
5.05335105,0.9661016949152542,0.4076923076923077,0.183206106870229,0.275092936802974,0.06945279615153338,0.5456989247311828,203,0.9888888888888889,0.23655913978494625,88,0.2701612903225806,220,0.5913978494623656,372
5.106937500000001,0.9661016949152542,0.4076923076923077,0.183206106870229,0.27137546468401486,0.06885147324113049,0.5521978021978022,201,0.9888888888888889,0.24175824175824176,88,0.26814516129032256,218,0.5989010989010989,364
5.163059099999999,0.9576271186440678,0.4076923076923077,0.183206106870229,0.26765799256505574,0.06825015033072761,0.5702005730659025,199,0.9888888888888889,0.2521489971346705,88,0.2661290322580645,216,0.6189111747851003,349
5.2232980000000016,0.9491525423728814,0.4076923076923077,0.183206106870229,0.26765799256505574,0.06794948887552615,0.5739130434782609,198,0.9888888888888889,0.25507246376811593,88,0.2661290322580645,215,0.6231884057971014,345
5.29437,0.9322033898305084,0.4076923076923077,0.16793893129770993,0.26765799256505574,0.06704750450992183,0.5850746268656717,196,0.9777777777777777,0.25970149253731345,87,0.2620967741935484,212,0.6328358208955224,335
5.3639328,0.9322033898305084,0.4076923076923077,0.16793893129770993,0.26765799256505574,0.06644618159951894,0.5914634146341463,194,0.9777777777777777,0.2652439024390244,87,0.2620967741935484,210,0.6402439024390244,328
5.43414885,0.9152542372881356,0.4,0.16793893129770993,0.26022304832713755,0.06464221286831029,0.5968253968253968,188,0.9555555555555556,0.273015873015873,86,0.2560483870967742,204,0.6476190476190476,315
5.515713400000001,0.9067796610169492,0.3923076923076923,0.16793893129770993,0.25650557620817843,0.06374022850270596,0.6138613861386139,186,0.9555555555555556,0.2838283828382838,86,0.2540322580645161,201,0.6633663366336634,303
5.609742350000001,0.8813559322033898,0.35384615384615387,0.15267175572519084,0.2527881040892193,0.061034275405892964,0.6379928315412187,178,0.9333333333333333,0.3010752688172043,84,0.2439516129032258,192,0.6881720430107527,279
5.711204,0.8728813559322034,0.34615384615384615,0.15267175572519084,0.24535315985130113,0.06013229104028864,0.6481481481481481,175,0.9333333333333333,0.3111111111111111,84,0.2399193548387097,188,0.6962962962962963,270
5.832022100000001,0.8559322033898306,0.33076923076923076,0.13740458015267176,0.2379182156133829,0.05682501503307276,0.6535433070866141,166,0.9222222222222223,0.32677165354330706,83,0.22983870967741934,178,0.7007874015748031,254
5.9664762000000024,0.847457627118644,0.33076923076923076,0.13740458015267176,0.2379182156133829,0.05562236921226699,0.6506024096385542,162,0.9111111111111111,0.3293172690763052,82,0.22782258064516128,174,0.6987951807228916,249
6.12062285,0.8389830508474576,0.3230769230769231,0.13740458015267176,0.23048327137546468,0.054119061936259774,0.6680851063829787,157,0.9,0.3446808510638298,81,0.2217741935483871,169,0.7191489361702128,235
6.2958075,0.8305084745762712,0.3153846153846154,0.12213740458015267,0.22676579925650558,0.04960914010823812,0.6919431279620853,146,0.8888888888888888,0.3791469194312796,80,0.21370967741935484,158,0.7488151658767772,211
6.52273275,0.788135593220339,0.3,0.11450381679389313,0.20074349442379183,0.04539987973541792,0.7150537634408602,133,0.8555555555555555,0.41397849462365593,77,0.1975806451612903,141,0.7580645161290323,186
6.826352000000003,0.7288135593220338,0.3,0.07633587786259542,0.19330855018587362,0.04028863499699339,0.7345679012345679,119,0.8111111111111111,0.4506172839506173,73,0.18346774193548387,127,0.7839506172839507,162
7.2506403000000015,0.6694915254237288,0.3,0.07633587786259542,0.16356877323420074,0.034275405892964524,0.7906976744186046,102,0.7555555555555555,0.5271317829457365,68,0.16129032258064516,108,0.8372093023255814,129
8.015295900000002,0.559322033898305,0.2692307692307692,0.061068702290076333,0.137546468401487,0.026458208057727,0.8351648351648352,76,0.6444444444444445,0.6373626373626373,58,0.1350806451612903,81,0.8901098901098901,91
10.066431499999998,0.3050847457627119,0.14615384615384616,0.030534351145038167,0.08178438661710037,0.01503307276007216,0.8888888888888888,40,0.35555555555555557,0.7111111111111111,32,0.07258064516129033,42,0.9333333333333333,45
